time,IDX_POS_X,IDX_POS_Y,IDX_POS_Z,IDX_VEL_X,IDX_VEL_Y,IDX_VEL_Z,IDX_QUAT_W,IDX_QUAT_X,IDX_QUAT_Y,IDX_QUAT_Z,IDX_OMEGA_X,IDX_OMEGA_Y,IDX_OMEGA_Z
1.644999999999986917e+00,1.297184257344122793e+00,5.219190695602662391e-08,8.220075418431891379e-01,1.107296732830513747e-01,-5.834184106669305768e-08,2.006083898756212958e-01,9.999593474902779278e-01,-3.401325681079394255e-09,-9.016837961157023532e-03,-1.592423297167209154e-14,7.773880952303110639e-09,-7.848736824914335011e-03,-9.677242569319572234e-11
1.649999999999986811e+00,1.297737905710538042e+00,5.190019775069316167e-08,8.230105837925671963e-01,1.098654024243696098e-01,-5.801582136845640120e-08,1.994779297762829251e-01,9.999591703708069490e-01,-3.381889586976280382e-09,-9.036459003802590345e-03,-1.586562458952414648e-14,7.729156232020281704e-09,-7.786600222301962720e-03,-9.615832668510632953e-11
1.654999999999986704e+00,1.298287232722660001e+00,5.161011864385088079e-08,8.240079734414486046e-01,1.089991352929930435e-01,-5.769162137882435478e-08,1.983538386677323739e-01,9.999589942731083037e-01,-3.362565312687479923e-09,-9.055924707832499129e-03,-1.580756194127200792e-14,7.684658748988690873e-09,-7.724404195970686546e-03,-9.554638045097602638e-11
1.659999999999986597e+00,1.298832228399124933e+00,5.132166053695675610e-08,8.249997426347872587e-01,1.081308869323197447e-01,-5.736923111621877672e-08,1.972360806947108525e-01,9.999588192076012128e-01,-3.343352290132350247e-09,-9.075234924768254760e-03,-1.574995657687840864e-14,7.640387957511515978e-09,-7.662149087174970410e-03,-9.493660063322534381e-11
1.664999999999986491e+00,1.299372882833786491e+00,5.103481438137566500e-08,8.259859230382607942e-01,1.072606724065038875e-01,-5.704864064376265677e-08,1.961246202026049879e-01,9.999586451846373958e-01,-3.324249952593579272e-09,-9.094389506984273605e-03,-1.569273592413533530e-14,7.596343448316143288e-09,-7.599835243263209153e-03,-9.432899541730660297e-11
1.669999999999986384e+00,1.299909186195818966e+00,5.074957117815685013e-08,8.269665461392737837e-01,1.063885068003029982e-01,-5.672984006926367847e-08,1.950194217363793447e-01,9.999584722144979620e-01,-3.305257734376257594e-09,-9.113388307723077966e-03,-1.563582683172811546e-14,7.552524721180484577e-09,-7.537463018134207132e-03,-9.372357207917741259e-11
1.674999999999986278e+00,1.300441128729820539e+00,5.046592197781053432e-08,8.279416432479557164e-01,1.055144052189244258e-01,-5.641281954522935313e-08,1.939204500395121933e-01,9.999583003073952980e-01,-3.286375071035275409e-09,-9.132231181111692686e-03,-1.557915563076418268e-14,7.508931639680336369e-09,-7.475032772641765182e-03,-9.312034880873181391e-11
1.679999999999986171e+00,1.300968700755915197e+00,5.018385788008438990e-08,8.289112454981533151e-01,1.046383827878707845e-01,-5.609756926885921798e-08,1.928276700529346355e-01,9.999581294734711800e-01,-3.267601398465616151e-09,-9.150917982179006260e-03,-1.552266738531556165e-14,7.465564067391491883e-09,-7.412544874929647906e-03,-9.251933651990622650e-11
1.684999999999986064e+00,1.301491892669854655e+00,4.990337003374009407e-08,8.298753838484179690e-01,1.037604546527843702e-01,-5.578407948212313370e-08,1.917410469139730900e-01,9.999579597227973293e-01,-3.248936152902528136e-09,-9.169448566873992373e-03,-1.546630792181129548e-14,7.422422140738157901e-09,-7.349999700733172298e-03,-9.192054794562646887e-11
1.689999999999985958e+00,1.302010694943118496e+00,4.962444963632948059e-08,8.308340890829878367e-01,1.028806359792903274e-01,-5.547234047183856957e-08,1.906605459552954684e-01,9.999577910653736357e-01,-3.230378770239391721e-09,-9.187822792084672160e-03,-1.541002233833515625e-14,7.379505359498247850e-09,-7.287397633623498433e-03,-9.132399581881837249e-11
1.694999999999985851e+00,1.302525098123014979e+00,4.934708793397028777e-08,8.317873918127642874e-01,1.019989419528386648e-01,-5.516234256981224992e-08,1.895861327038607380e-01,9.999576235111286016e-01,-3.211928687619274778e-09,-9.206040515657699236e-03,-1.535376980576187658e-14,7.336814132944377114e-09,-7.224739065218266539e-03,-9.072969469139716773e-11
1.699999999999985745e+00,1.303035092832779185e+00,4.907127622112122497e-08,8.327353224762835682e-01,1.011153877785448962e-01,-5.485407615282803092e-08,1.885177728798722308e-01,9.999574570699191201e-01,-3.193585341161252242e-09,-9.224101596418468607e-03,-1.529750744733063750e-14,7.294348552026016883e-09,-7.162024395354676422e-03,-9.013765638679397366e-11
1.704999999999985638e+00,1.303540669771671823e+00,4.879700584035708528e-08,8.336779113406829200e-01,1.002299886810293361e-01,-5.454753164285198846e-08,1.874554323957349777e-01,9.999572917515288095e-01,-3.175348166756246503e-09,-9.242005894191645393e-03,-1.524119099778943827e-14,7.252108480318961200e-09,-7.099254032201945258e-03,-8.954790000439753099e-11
1.709999999999985532e+00,1.304041819715076933e+00,4.852426818214282600e-08,8.346151885026615869e-01,9.934275990425497915e-02,-5.424269950716009513e-08,1.863990773550163460e-01,9.999571275656683467e-01,-3.157216600635274021e-09,-9.259753269821993649e-03,-1.518479842919704416e-14,7.210094236146355916e-09,-7.036428392362124515e-03,-8.896043372966014792e-11
1.714999999999985425e+00,1.304538533514598253e+00,4.825305468460702701e-08,8.355471838894367176e-01,9.845371671136393665e-02,-5.393957025841037683e-08,1.853486740514111997e-01,9.999569645219750225e-01,-3.139190078232881792e-09,-9.277343585195446315e-03,-1.512829235405374548e-14,7.168305910457670566e-09,-6.973547900937130534e-03,-8.837527211449705485e-11
1.719999999999985318e+00,1.305030802098155140e+00,4.798335683331497198e-08,8.364739272596938280e-01,9.756287438451237415e-02,-5.363813445482319845e-08,1.843041889677104750e-01,9.999568026300118539e-01,-3.121268034755412155e-09,-9.294776703260343442e-03,-1.507164136828672215e-14,7.126743366828700021e-09,-6.910612991550163162e-03,-8.779243152981289408e-11
1.724999999999985212e+00,1.305518616470077609e+00,4.771516616104085606e-08,8.373954482045323777e-01,9.667024822470396406e-02,-5.333838270030602255e-08,1.832655887747741685e-01,9.999566418992673622e-01,-3.103449905749376377e-09,-9.312052488048729385e-03,-1.501483006719680827e-14,7.085407014532060494e-09,-6.847624106360984328e-03,-8.721192743701758254e-11
1.729999999999985105e+00,1.306001967711201139e+00,4.744847424753932518e-08,8.383117761484062402e-01,9.577585355162183955e-02,-5.304030564452260798e-08,1.822328403305083222e-01,9.999564823391549062e-01,-3.085735125737293205e-09,-9.329170804697679495e-03,-1.495784428370087795e-14,7.044296717143546855e-09,-6.784581696025764400e-03,-8.663376802156344138e-11
1.734999999999984999e+00,1.306480846978959276e+00,4.718327271931671105e-08,8.392229403500587326e-01,9.487970570345898025e-02,-5.274389398309227439e-08,1.812059106788459495e-01,9.999563239590121277e-01,-3.068123129582046351e-09,-9.346131519470533139e-03,-1.490066577296915252e-14,7.003412611087364234e-09,-6.721486219691490301e-03,-8.605796419738689017e-11
1.739999999999984892e+00,1.306955245507476659e+00,4.691955324940124693e-08,8.401289699034529823e-01,9.398182003674711293e-02,-5.244913845765717517e-08,1.801847670487323472e-01,9.999561667681003962e-01,-3.050613351804732639e-09,-9.362934499778111097e-03,-1.484327287605297289e-14,6.962754650888777035e-09,-6.658338144894099080e-03,-8.548453324488727067e-11
1.744999999999984786e+00,1.307425154607660289e+00,4.665730755711295927e-08,8.410298937386966323e-01,9.308221192618412743e-02,-5.215602985601415004e-08,1.791693768531145980e-01,9.999560107756045868e-01,-3.033205227039247372e-09,-9.379579614199681434e-03,-1.478566087794452625e-14,6.922322972971991215e-09,-6.595137947498453876e-03,-8.491348607800100244e-11
1.749999999999984679e+00,1.307890565667291227e+00,4.639652740783289090e-08,8.419257406229622154e-01,9.218089676445988256e-02,-5.186455901220194297e-08,1.781597076879351815e-01,9.999558559906324140e-01,-3.015898189577705582e-09,-9.396066732503762300e-03,-1.472782203598338374e-14,6.882117259013860923e-09,-6.531886111594114794e-03,-8.434483088218039370e-11
1.754999999999984572e+00,1.308351470151113416e+00,4.613720461277188092e-08,8.428165391614018676e-01,9.127788996208059669e-02,-5.157471680663118865e-08,1.771557273311301361e-01,9.999557024222139878e-01,-2.998691674507330223e-09,-9.412395725668690552e-03,-1.466974962923062540e-14,6.842137554489120926e-09,-6.468583129400160697e-03,-8.377858129984597537e-11
1.759999999999984466e+00,1.308807859600923829e+00,4.587933102873872250e-08,8.437023177980574884e-01,9.037320694719176706e-02,-5.128649416610419867e-08,1.761574037416314686e-01,9.999555500793013696e-01,-2.981585116800873206e-09,-9.428566465902921481e-03,-1.461144328562653072e-14,6.802383768448301689e-09,-6.405229501115938806e-03,-8.321474278796595723e-11
1.764999999999984359e+00,1.309259725635659732e+00,4.562289855790820157e-08,8.445831048167656840e-01,8.946686316539960437e-02,-5.099988206392120456e-08,1.751647050583738929e-01,9.999553989707676838e-01,-2.964577951657854699e-09,-9.444578826664971200e-03,-1.455289193784299095e-14,6.762855764467197257e-09,-6.341825734809292126e-03,-8.265332898896085730e-11
1.769999999999984253e+00,1.309707059951486841e+00,4.536789914758859293e-08,8.454589283420576029e-01,8.855887407959099622e-02,-5.071487151995291811e-08,1.741775995993058157e-01,9.999552491054070069e-01,-2.947669614618059338e-09,-9.460432682683084932e-03,-1.449409558069740766e-14,6.723553087798457479e-09,-6.278372346259940805e-03,-8.209435081676710805e-11
1.774999999999984146e+00,1.310149854321884799e+00,4.511432478998882543e-08,8.463298163400541085e-01,8.764925516975215214e-02,-5.043145360070121333e-08,1.731960558604051792e-01,9.999551004919341457e-01,-2.930859542357375377e-09,-9.476127909974508060e-03,-1.443506620700680572e-14,6.684475647492611992e-09,-6.214869858812373249e-03,-8.153781099986880793e-11
1.779999999999984039e+00,1.310588100597733563e+00,4.486216752198531629e-08,8.471957966193561784e-01,8.673802193278583317e-02,-5.014961941928238428e-08,1.722200425146994118e-01,9.999549531389831936e-01,-2.914147171778534601e-09,-9.491664385864377260e-03,-1.437579899353913768e-14,6.645622988802308992e-09,-6.151318803206679356e-03,-8.098372045220238942e-11
1.784999999999983933e+00,1.311021790707397550e+00,4.461141942488890470e-08,8.480568968319296408e-01,8.582518988232720747e-02,-4.986936013549689961e-08,1.712495284112899030e-01,9.999548070551086409e-01,-2.897531940920382754e-09,-9.507041989004217861e-03,-1.431630162192941418e-14,6.606994975303344176e-09,-6.087719717440988679e-03,-8.043208554023076179e-11
1.789999999999983826e+00,1.311450916656809129e+00,4.436207262421142146e-08,8.489131444739861365e-01,8.491077454855845696e-02,-4.959066695581077444e-08,1.702844825743811963e-01,9.999546622487828218e-01,-2.881013288162211200e-09,-9.522260599390059560e-03,-1.425657561381980356e-14,6.568590742975750353e-09,-6.024073146580296960e-03,-7.988291626839563220e-11
1.794999999999983720e+00,1.311875470529551890e+00,4.411411928943236448e-08,8.497645668868580859e-01,8.399479147802203782e-02,-4.931353113341258622e-08,1.693248742023142628e-01,9.999545187283975789e-01,-2.864590654042588539e-09,-9.537320098380111522e-03,-1.419664297995011770e-14,6.530410337294263118e-09,-5.960379642588116422e-03,-7.933620990821290223e-11
1.799999999999983613e+00,1.312295444486941909e+00,4.386755163376530297e-08,8.506111912578696588e-01,8.307725623343276133e-02,-4.903794396809456592e-08,1.683706726666048814e-01,9.999543765022620434e-01,-2.848263478986027156e-09,-9.552220368711988180e-03,-1.413649302151249142e-14,6.492452712339975384e-09,-5.896639764169497172e-03,-7.879198010210310280e-11
1.804999999999983507e+00,1.312710830768109016e+00,4.362236191392483090e-08,8.514530446212026371e-01,8.215818439348863966e-02,-4.876389680635150894e-08,1.674218475109861271e-01,9.999542355786035230e-01,-2.832031206030962018e-09,-9.566961294519563813e-03,-1.407614953409072407e-14,6.454717686213946429e-09,-5.832854076584765603e-03,-7.825022503107683495e-11
1.809999999999983400e+00,1.313121621690076513e+00,4.337854242989307044e-08,8.522901538587576153e-01,8.123759155268057974e-02,-4.849138104121625885e-08,1.664783684504555772e-01,9.999540959655660588e-01,-2.815893278670168627e-09,-9.581542761349341394e-03,-1.401561182917930169e-14,6.417204485845680249e-09,-5.769023151477079003e-03,-7.771095651856520481e-11
1.814999999999983293e+00,1.313527809647839995e+00,4.313608552468698938e-08,8.531225457010098712e-01,8.031549332110091144e-02,-4.822038811230211194e-08,1.655402053703270704e-01,9.999539576712107580e-01,-2.799849142328304043e-09,-9.595964656176412047e-03,-1.395490324260586378e-14,6.379912383639414783e-09,-5.705147566700218692e-03,-7.717417001709471499e-11
1.819999999999983187e+00,1.313929387114445513e+00,4.289498358412548028e-08,8.539502467278614617e-01,7.939190532425087488e-02,-4.795090950570210633e-08,1.646073283252870723e-01,9.999538207035145732e-01,-2.783898244248617888e-09,-9.610226867419960003e-03,-1.389402942668434818e-14,6.342840788423593922e-09,-5.641227906147235766e-03,-7.663986825514947686e-11
1.824999999999983080e+00,1.314326346641066845e+00,4.265522903659696905e-08,8.547732833694878796e-01,7.846684320284702530e-02,-4.768293675389829021e-08,1.636797075384556766e-01,9.999536850703709678e-01,-2.768040033151741578e-09,-9.624329284958365108e-03,-1.383299356517240489e-14,6.305989063551926792e-09,-5.577264759575194589e-03,-7.610805941818179861e-11
1.829999999999982974e+00,1.314718680857080990e+00,4.241681435282748015e-08,8.555916819071801571e-01,7.754032261262658321e-02,-4.741646143570295229e-08,1.627573134004520472e-01,9.999535507795883627e-01,-2.752273959349237067e-09,-9.638271800143843882e-03,-1.377181139834643058e-14,6.269356026681301179e-09,-5.513258722446329370e-03,-7.557874077770756890e-11
1.834999999999982867e+00,1.315106382470144109e+00,4.217973204564896641e-08,8.564054684741824186e-01,7.661235922415188249e-02,-4.715147517618798720e-08,1.618401164684646620e-01,9.999534178388900241e-01,-2.736599476108044908e-09,-9.652054305816710686e-03,-1.371049738242021531e-14,6.232941177589630508e-09,-5.449210395749372847e-03,-7.505191324322150014e-11
1.839999999999982760e+00,1.315489444266264796e+00,4.194397466976802939e-08,8.572146690565247695e-01,7.568296872261380537e-02,-4.688796964648201786e-08,1.609280874653259419e-01,9.999532862559141755e-01,-2.721016037945175740e-09,-9.665676696319179181e-03,-1.364905767525535801e-14,6.196743424883272927e-09,-5.385120385856993243e-03,-7.452758227169178917e-11
1.844999999999982654e+00,1.315867859109877802e+00,4.170953482153561900e-08,8.580193094938514120e-01,7.475216680763435706e-02,-4.662593656373079669e-08,1.600211972785916814e-01,9.999531560382133311e-01,-2.705523102105466381e-09,-9.679138867508825517e-03,-1.358751606937519324e-14,6.160761995491732433e-09,-5.320989304344033409e-03,-7.400574240615023915e-11
1.849999999999982547e+00,1.316241619943915975e+00,4.147640513871696485e-08,8.588194154802443192e-01,7.381996919306829663e-02,-4.636536769091439209e-08,1.591194169596250318e-01,9.999530271932537406e-01,-2.690120127766073615e-09,-9.692440716771572734e-03,-1.352587934564555458e-14,6.124995843496101112e-09,-5.256817767846263569e-03,-7.348639455609154954e-11
1.854999999999982441e+00,1.316610719789881312e+00,4.124457830026239425e-08,8.596150125650424689e-01,7.288639160680401852e-02,-4.610625483674013802e-08,1.582227177226850634e-01,9.999528997284147236e-01,-2.674806576718412233e-09,-9.705582143034333434e-03,-1.346416010708727689e-14,6.089444195825882961e-09,-5.192606397911453571e-03,-7.296953235505279816e-11
1.859999999999982334e+00,1.316975151747915351e+00,4.101404702607869286e-08,8.604061261536558591e-01,7.195144979056357359e-02,-4.584858985546897899e-08,1.573310709440198796e-01,9.999527736509890019e-01,-2.659581912686249663e-09,-9.718563046777298556e-03,-1.340235230297302360e-14,6.054105870137965765e-09,-5.128355820840573703e-03,-7.245516671697041750e-11
1.864999999999982228e+00,1.317334908996868226e+00,4.078480407680134552e-08,8.611927815083759707e-01,7.101515949970189923e-02,-4.559236464680664624e-08,1.564444481609644777e-01,9.999526489681819230e-01,-2.644445602348421745e-09,-9.731383330045795949e-03,-1.334048467750706320e-14,6.018979865988178033e-09,-5.064066667561331614e-03,-7.194329127538148539e-11
1.869999999999982121e+00,1.317689984794366831e+00,4.055684225356731298e-08,8.619750037491807904e-01,7.007753650300535542e-02,-4.533757115569539346e-08,1.555628210710430226e-01,9.999525256871106826e-01,-2.629397114884528181e-09,-9.744042896461855771e-03,-1.327857349023486529e-14,5.984065091982877083e-09,-4.999739573476102983e-03,-7.143390057331780495e-11
1.874999999999982014e+00,1.318040372476881883e+00,4.033015439778883446e-08,8.627528178545360582e-01,6.913859658248949769e-02,-4.508420137214865333e-08,1.546861615310760052e-01,9.999524038148053240e-01,-2.614435922202281054e-09,-9.756541651235392520e-03,-1.321662733119717299e-14,5.949360502203155829e-09,-4.935375178339694233e-03,-7.092699279178996431e-11
1.879999999999981908e+00,1.318386065459794310e+00,4.010473339092809036e-08,8.635262486621914091e-01,6.819835553319625321e-02,-4.483224733106293003e-08,1.538144415562916756e-01,9.999522833582068504e-01,-2.599561498823733585e-09,-9.768879501175071339e-03,-1.315465543956874620e-14,5.914864914305902056e-09,-4.870974126127515687e-03,-7.042256520231385212e-11
1.884999999999981801e+00,1.318727057237460309e+00,3.988057215427277830e-08,8.642953208699728496e-01,6.725682916299031977e-02,-4.458170111203975687e-08,1.529476333194422222e-01,9.999521643241672253e-01,-2.584773322226352754e-09,-9.781056354698856870e-03,-1.309266908951223308e-14,5.880577418796413806e-09,-4.806537064912021553e-03,-6.992061416691067047e-11
1.889999999999981695e+00,1.319063341383275301e+00,3.965766364871258236e-08,8.650600590365700171e-01,6.631403329235502353e-02,-4.433255483917395134e-08,1.520857091499245584e-01,9.999520467194497053e-01,-2.570070872160957182e-09,-9.793072121844241182e-03,-1.303067298352981753e-14,5.846496605957903374e-09,-4.742064646749572128e-03,-6.942113786659100748e-11
1.894999999999981588e+00,1.319394911549736982e+00,3.943600087451671452e-08,8.658204875823196645e-01,6.536998375418759388e-02,-4.408480068090676732e-08,1.512286415329055778e-01,9.999519305507278411e-01,-2.555453631902170205e-09,-9.804926714278208028e-03,-1.296868235889881753e-14,5.812621475346198442e-09,-4.677557527565108508e-03,-6.892413448236547712e-11
1.899999999999981481e+00,1.319721761468507948e+00,3.921557687111218389e-08,8.665766307899841481e-01,6.442469639359378608e-02,-4.383843084975763714e-08,1.503764031084519615e-01,9.999518158245856991e-01,-2.540921087225291339e-09,-9.816620045306888309e-03,-1.290671331132284602e-14,5.778950617244512131e-09,-4.613016367034419515e-03,-6.842959400979234637e-11
1.904999999999981375e+00,1.320043884950475865e+00,3.899638471686339610e-08,8.673285128055263637e-01,6.347818706768199037e-02,-4.359343760215371943e-08,1.495289666706647869e-01,9.999517025475168630e-01,-2.526472727429632846e-09,-9.828152029884931057e-03,-1.284477269406065616e-14,5.745483167632877251e-09,-4.548441828501740593e-03,-6.793751553937691577e-11
1.909999999999981268e+00,1.320361275885814312e+00,3.877841752885262618e-08,8.680761576388796863e-01,6.253047164535682767e-02,-4.334981323815996031e-08,1.486863051668183278e-01,9.999515907259245440e-01,-2.512108043974122126e-09,-9.839522584624667972e-03,-1.278286779772859945e-14,5.712217625845035737e-09,-4.483834578858199998e-03,-6.744789725212977342e-11
1.914999999999981162e+00,1.320673928244041173e+00,3.856166846266182817e-08,8.688195891647138014e-01,6.158156600711222478e-02,-4.310755010133987556e-08,1.478483916965035450e-01,9.999514803661210260e-01,-2.497826532068868768e-09,-9.850731627804974397e-03,-1.272102003991325623e-14,5.679153082386286456e-09,-4.419195288461737897e-03,-6.696072550563040133e-11
1.919999999999981055e+00,1.320981836074076821e+00,3.834613071215512631e-08,8.695588311231963186e-01,6.063148604482400394e-02,-4.286664057846204051e-08,1.470151995107762399e-01,9.999513714743281101e-01,-2.483627689197600770e-09,-9.861779079379930785e-03,-1.265922120419676330e-14,5.646288036590370516e-09,-4.354524631042290712e-03,-6.647600302836291086e-11
1.924999999999980949e+00,1.321284993504300953e+00,3.813179750926281505e-08,8.702939071207501653e-01,5.968024766154199356e-02,-4.262707709934829242e-08,1.461867020113093718e-01,9.999512640566753374e-01,-2.469511016595120781e-09,-9.872664860987239582e-03,-1.259748924343373053e-14,5.613621351588911297e-09,-4.289823283617665711e-03,-6.599371890639086952e-11
1.929999999999980842e+00,1.321583394742608553e+00,3.791866212376607368e-08,8.710248406308067626e-01,5.872786677128171567e-02,-4.238885213657857926e-08,1.453628727495502870e-01,9.999511581192011000e-01,-2.455476018338197392e-09,-9.883388895956449552e-03,-1.253582554617995214e-14,5.581151799564061817e-09,-4.225091926408226436e-03,-6.551387223021957781e-11
1.934999999999980735e+00,1.321877034076464952e+00,3.770671786308318320e-08,8.717516549945545368e-01,5.777435929881562238e-02,-4.215195820528274838e-08,1.445436854258820847e-01,9.999510536678515304e-01,-2.441522201572681214e-09,-9.893951109316937234e-03,-1.247424251161629640e-14,5.548878016273769139e-09,-4.160331242767137741e-03,-6.503645299540731566e-11
1.939999999999980629e+00,1.322165905872959124e+00,3.749595807205676880e-08,8.724743734216839908e-01,5.681974117946393676e-02,-4.191638786290959770e-08,1.437291138887895614e-01,9.999509507084809457e-01,-2.427649076854781816e-09,-9.904351427805756572e-03,-1.241274451066639242e-14,5.516799137698066070e-09,-4.095541919109923004e-03,-6.456145756397528515e-11
1.944999999999980522e+00,1.322450004578856531e+00,3.728637613274222031e-08,8.731930189911278894e-01,5.586402835888506363e-02,-4.168213370896225069e-08,1.429191321340297638e-01,9.999508492468501819e-01,-2.413856156900413244e-09,-9.914589779875263020e-03,-1.235133174676312933e-14,5.484913390322284290e-09,-4.030724644832612072e-03,-6.408888047895526358e-11
1.949999999999980416e+00,1.322729324720650856e+00,3.707796546419740969e-08,8.739076146517980037e-01,5.490723679286565323e-02,-4.144918838485340642e-08,1.421137143038068706e-01,9.999507492886281490e-01,-2.400142958858873221e-09,-9.924666095700578061e-03,-1.229001854194280382e-14,5.453219864651722667e-09,-3.965880112252712086e-03,-6.361871537388434168e-11
1.954999999999980309e+00,1.323003860904615081e+00,3.687071952227314296e-08,8.746181832233170805e-01,5.394938244711029035e-02,-4.121754457354045360e-08,1.413128346859512663e-01,9.999506508393901649e-01,-2.386509002152922785e-09,-9.934580307186876777e-03,-1.222880998305170527e-14,5.421717241919063031e-09,-3.901009016547727585e-03,-6.315095497280491071e-11
1.959999999999980203e+00,1.323273607816850550e+00,3.666463179940543864e-08,8.753247473967468162e-01,5.299048129703079479e-02,-4.098719499936822026e-08,1.405164677131034989e-01,9.999505539046183999e-01,-2.372953809501942533e-09,-9.944332347976534911e-03,-1.216771010249743487e-14,5.390404248831722805e-09,-3.836112055696862515e-03,-6.268559654723285933e-11
1.964999999999980096e+00,1.323538560223335603e+00,3.645969582440860025e-08,8.760273297353123878e-01,5.203054932753520961e-02,-4.075813242781226985e-08,1.397245879619022635e-01,9.999504584897009885e-01,-2.359476906808143169e-09,-9.953922153456121538e-03,-1.210673243363387806e-14,5.359279657571855008e-09,-3.771189930427903871e-03,-6.222262918323176796e-11
1.969999999999979989e+00,1.323798712969973312e+00,3.625590516226953949e-08,8.767259526751218779e-01,5.106960253281645629e-02,-4.053034966523240797e-08,1.389371701521769642e-01,9.999503645999323620e-01,-2.346077823043091219e-09,-9.963349660763275509e-03,-1.204587872835848483e-14,5.328342103897406703e-09,-3.706243344163017220e-03,-6.176204651433872734e-11
1.974999999999979883e+00,1.324054060982637449e+00,3.605325341394337663e-08,8.774206385258828123e-01,5.010765691614063599e-02,-4.030383955863642644e-08,1.381541891461444405e-01,9.999502722405126942e-01,-2.332756090588641444e-09,-9.972614808793422297e-03,-1.198515402937443604e-14,5.297590541889470802e-09,-3.641273002962902919e-03,-6.130384308358552769e-11
1.979999999999979776e+00,1.324304599267218219e+00,3.585173421615019225e-08,8.781114094716134799e-01,4.914472848963506030e-02,-4.007859499541021072e-08,1.373756199476103002e-01,9.999501814165481228e-01,-2.319511244441151867e-09,-9.981717538206376361e-03,-1.192456132061136445e-14,5.267023652780729964e-09,-3.576279615482094460e-03,-6.084801070551984786e-11
1.984999999999979670e+00,1.324550322909666455e+00,3.565134124117314228e-08,8.787982875713514774e-01,4.818083327407594180e-02,-3.985460890312393487e-08,1.366014377011744163e-01,9.999500921330496395e-01,-2.306342822893638120e-09,-9.990657791432813392e-03,-1.186410180347472020e-14,5.236640117803866844e-09,-3.511263892940264843e-03,-6.039454847064698838e-11
1.989999999999979563e+00,1.324791227076036915e+00,3.545206819665751930e-08,8.794812947598573682e-01,4.721598729867582112e-02,-3.963187424927169815e-08,1.358316176914407813e-01,9.999500043949335337e-01,-2.293250367535598906e-09,-9.999435512680676652e-03,-1.180379339032540142e-14,5.206438754615768401e-09,-3.446226549052603446e-03,-5.994344273654641833e-11
1.994999999999979456e+00,1.325027307012530242e+00,3.525390882541116372e-08,8.801604528483145673e-01,4.625020660087067470e-02,-3.941038404101046020e-08,1.350661353422316358e-01,9.999499182070211711e-01,-2.280233422912291621e-09,-1.000805064794141677e-02,-1.174363576521290570e-14,5.176418562772263143e-09,-3.381168300013219063e-03,-5.949468349877643053e-11
1.999999999999979350e+00,1.325258558045534496e+00,3.505685690520611255e-08,8.808357835250256729e-01,4.528350722610679363e-02,-3.919013132493121642e-08,1.343049662158058988e-01,9.999498335740381050e-01,-2.267291536069920742e-09,-1.001650314499617604e-02,-1.168361521730425520e-14,5.146578178031298959e-09,-3.316089864445298258e-03,-5.904827166683171155e-11
2.004999999999979465e+00,1.325484975581665115e+00,3.486090624858145904e-08,8.815073083561046907e-01,4.431590522762732937e-02,-3.897110918687339188e-08,1.335480860120819291e-01,9.999497505006144094e-01,-2.254424257464816854e-09,-1.002479295342185647e-02,-1.162374131030403526e-14,5.116916008777146596e-09,-3.250991963381143473e-03,-5.860419723627055420e-11
2.009999999999979359e+00,1.325706555107803331e+00,3.466605070264709258e-08,8.821750487861651502e-01,4.334741666625862438e-02,-3.875331075165075335e-08,1.327954705678643377e-01,9.999496689912849012e-01,-2.241631141532120427e-09,-1.003292002459714796e-02,-1.156402559389033331e-14,5.087431554787721133e-09,-3.185875320206191762e-03,-5.816245565961944173e-11
2.014999999999979252e+00,1.325923292191134584e+00,3.447228414888884133e-08,8.828390261390044458e-01,4.237805761019625139e-02,-3.853672918272167529e-08,1.320470958560753250e-01,9.999495890504875861e-01,-2.228911743957297610e-09,-1.004088431170838992e-02,-1.150446817839241832e-14,5.058123224447294145e-09,-3.120740660638234975e-03,-5.772303420395255560e-11
2.019999999999979146e+00,1.326135182479185604e+00,3.427960050297523626e-08,8.834992616182848479e-01,4.140784413479082354e-02,-3.832135768212236979e-08,1.313029379849898759e-01,9.999495106825647683e-01,-2.216265624404699300e-09,-1.004868576975540863e-02,-1.144506490706231803e-14,5.028989789938017823e-09,-3.055588712699678060e-03,-5.728593195977518988e-11
2.024999999999979039e+00,1.326342221699859492e+00,3.408799371456462587e-08,8.841557763082098509e-01,4.043679232233353404e-02,-3.810718949013584892e-08,1.305629731974754237e-01,9.999494338917622738e-01,-2.203692345607817557e-09,-1.005632435555727303e-02,-1.138582807548310810e-14,5.000030250815720674e-09,-2.990420206687663656e-03,-5.685113619416151958e-11
2.029999999999978932e+00,1.326544405661471249e+00,3.389745776711394523e-08,8.848085911741971898e-01,3.946491826184146678e-02,-3.789421788504811157e-08,1.298271778702357049e-01,9.999493586822292279e-01,-2.191191472801178377e-09,-1.006380002775797422e-02,-1.132675143523023481e-14,4.971243379262554888e-09,-2.925235875131279931e-03,-5.641864326913274034e-11
2.034999999999978826e+00,1.326741730252780416e+00,3.370798667768870272e-08,8.854577270635484165e-01,3.849223804884267797e-02,-3.768243618295860662e-08,1.290955285130584440e-01,9.999492850580177228e-01,-2.178762574288523783e-09,-1.007111274683199567e-02,-1.126783891232106218e-14,4.942628083884878614e-09,-2.860036452799700341e-03,-5.598844681822593643e-11
