,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
371,1.8599999999999823,"[1.475436785153733, 1.4818134248031757e-07, 0.8609481160974775]","[1.0, 0.0, 1.0]","[0.10795608530605587, -1.656481961868511e-07, 0.15672835987354186]","[0.0, 0.0, 0.0]","[0.9998937655959045, -9.606532962174653e-09, -0.014575922696092054, -7.259575407396035e-14]","[[0.9995762185463016, 2.8142121059171234e-10, -0.029109849135234542], [2.8112951961474867e-10, 0.9999999999999997, 1.9321006787671538e-08], [0.029109849135234542, -1.932100254123159e-08, 0.9995762185463014]]","[2.186613583036977e-08, -0.007686850044408346, -3.9247075321732444e-10]",[9.6364246715742],"[0.9998912332263877, -9.114788527551712e-09, -0.014748617461084284, 0.0]",[0.5],"[5.555914036880032, 1.564214939483217e-09, -0.1618003874253017]","[49.07774013306307, 49.08264630379562, 49.08755198535783, 49.08264629079225]"
372,1.8649999999999822,"[1.4759765655802635, 1.4735310149938331e-07, 0.8617317578968452]","[1.0, 0.0, 1.0]","[0.10655148917895298, -1.6472247088209177e-07, 0.15584506915253918]","[0.0, 0.0, 0.0]","[0.9998934853039453, -9.551859128011447e-09, -0.014595137776988265, -7.226069273089411e-14]","[[0.9995750849551153, 2.801933397520505e-10, -0.029148748463260585], [2.7990298758442134e-10, 1.0, 1.9211026952040185e-08], [0.029148748463260585, -1.9211022719439788e-08, 0.999575084955115]]","[2.1739254862060065e-08, -0.007590474004263241, -3.8969793215478894e-10]",[9.637436947752692],"[0.9998909816389793, -9.062968172207825e-09, -0.014765664124525285, 0.0]",[0.5],"[5.546995393685349, 1.5548918618912246e-09, -0.16175670631552383]","[49.080315372703645, 49.08522422507587, 49.09013258777675, 49.08522421215131]"
373,1.8699999999999821,"[1.4765093230261583, 1.4652948914497287e-07, 0.8625109832426079]","[1.0, 0.0, 1.0]","[0.10514489491459, -1.6380191830133594e-07, 0.15496675485386685]","[0.0, 0.0, 0.0]","[0.9998932081638818, -9.497502560155306e-09, -0.014614111938125103, -7.192535600196476e-14]","[[0.9995739639065415, 2.7896590599123036e-10, -0.02918716636064813], [2.7867689400760964e-10, 0.9999999999999998, 1.9101685538588864e-08], [0.02918716636064813, -1.9101681319969798e-08, 0.9995739639065413]]","[2.1613137096229352e-08, -0.007494041209977093, -3.869385816182814e-10]",[9.638443465066414],"[0.9998907333415109, -9.011447920270176e-09, -0.014782468595451995, 0.0]",[0.5],"[5.5379912987617255, 1.5455692283068127e-09, -0.16170716643025046]","[49.082875859510224, 49.08778734626642, 49.09269834285902, 49.08778733342027]"
374,1.874999999999982,"[1.4770350475007312, 1.457104795534662e-07, 0.8632858170168772]","[1.0, 0.0, 1.0]","[0.10373632618071783, -1.6288650950376502e-07, 0.1540933889471362]","[0.0, 0.0, 0.0]","[0.9998929341915059, -9.443461350462041e-09, -0.014632845037825902, -7.158980424109737e-14]","[[0.9995728554645199, 2.77738966443401e-10, -0.029225102540555988], [2.774512957435565e-10, 0.9999999999999999, 1.8992978711087147e-08], [0.029225102540555988, -1.8992974506586333e-08, 0.9995728554645198]]","[2.1487778667525148e-08, -0.0073975526193566, -3.841926897843707e-10]",[9.639444254592284],"[0.999890488347974, -8.960225951774731e-09, -0.014799030753734739, 0.0]",[0.5],"[5.528901891170117, 1.5362476966293127e-09, -0.16165177337776956]","[49.08542167526123, 49.09033574881747, 49.09524933172669, 49.09033573604933]"
375,1.879999999999982,"[1.4775537291316347, 1.4489604700594738e-07, 0.8640562839616129]","[1.0, 0.0, 1.0]","[0.10232580666465392, -1.6197621571077023e-07, 0.15322494355975924]","[0.0, 0.0, 0.0]","[0.9998926634024096, -9.3897336004472e-09, -0.01465133693680636, -7.125409969271584e-14]","[[0.9995717596921982, 2.7651257740286e-10, -0.029262556720882717], [2.762262488451767e-10, 1.0000000000000002, 1.8884902652400167e-08], [0.029262556720882717, -1.888489846215012e-08, 0.9995717596921981]]","[2.1363175301322356e-08, -0.007301009196492839, -3.8146024119164686e-10]",[9.640439347238013],"[0.9998902466721545, -8.90930045839034e-09, -0.014815350481776929, 0.0]",[0.5],"[5.519727311274722, 1.526927917482906e-09, -0.1615905331096187]","[49.08795290126428, 49.09286951371822, 49.09778563505057, 49.09286950102764]"
376,1.8849999999999818,"[1.478065358164958, 1.4408616592739353e-07, 0.8648224086794117]","[1.0, 0.0, 1.0]","[0.1009133600729768, -1.6107100830528783e-07, 0.15236139097606788]","[0.0, 0.0, 0.0]","[0.999892395811986, -9.336317422309316e-09, -0.01466958749819026, -7.091831417596473e-14]","[[0.9995706766519286, 2.7528679435704784e-10, -0.029299528624298826], [2.7500180855096747e-10, 1.0, 1.877745356471614e-08], [0.029299528624298826, -1.877744938884485e-08, 0.9995706766519283]]","[2.12393232686927e-08, -0.007204411911593877, -3.78741211283753e-10]",[9.641428773743066],"[0.9998900083276319, -8.858669643471907e-09, -0.01483142766452702, 0.0]",[0.5],"[5.5104677007407945, 1.5176105343806743e-09, -0.16152345192029954]","[49.090469618360245, 49.095388721499575, 49.100307333051795, 49.09538870888617]"
377,1.8899999999999817,"[1.478569924965323, 1.432808108858671e-07, 0.8655842156342921]","[1.0, 0.0, 1.0]","[0.09949901013121973, -1.601708588310327e-07, 0.1515027036364379]","[0.0, 0.0, 0.0]","[0.9998921314354275, -9.283210937566162e-09, -0.0146875965875247, -7.05824881722733e-14]","[[0.9995696064052658, 2.740616720410259e-10, -0.029336017978278017], [2.737780293087525e-10, 0.9999999999999997, 1.8670627671592915e-08], [0.029336017978278017, -1.8670623510223257e-08, 0.9995696064052656]]","[2.111621820406161e-08, -0.007107761740770763, -3.7603559005624743e-10]",[9.64241256467963],"[0.9998897733277786, -8.808331722104913e-09, -0.014847262189488876, 0.0]",[0.5],"[5.501123202532454, 1.508296184006286e-09, -0.16145053644696758]","[49.092971906923644, 49.09789345223713, 49.10281450550696, 49.097893439700435]"
378,1.8949999999999816,"[1.479067420015979, 1.4247995659171193e-07, 0.8663417291524743]","[1.0, 0.0, 1.0]","[0.09808278058356334, -1.5927573899186037e-07, 0.15064885413641724]","[0.0, 0.0, 0.0]","[0.999891870287726, -9.2304122786457e-09, -0.014705364072794862, -7.024669233113352e-14]","[[0.9995685490129645, 2.728372643248186e-10, -0.02937202451512757], [2.7255496482665623e-10, 1.0, 1.856442121522963e-08], [0.02937202451512757, -1.856441706848118e-08, 0.9995685490129643]]","[2.099385601470293e-08, -0.007011059665897426, -3.733433520432784e-10]",[9.643390750453525],"[0.9998895416857594, -8.758284921095787e-09, -0.014862853946733517, 0.0]",[0.5],"[5.491693960910452, 1.4989854955755532e-09, -0.16137179366909804]","[49.09545984686918, 49.100383785553674, 49.10530723174713, 49.10038377309326]"
379,1.8999999999999815,"[1.4795578339188968, 1.4168357789675263e-07, 0.8670949734231564]","[1.0, 0.0, 1.0]","[0.0966646951925276, -1.583856206509724e-07, 0.14979981522585886]","[0.0, 0.0, 0.0]","[0.9998916123836712, -9.177919588204627e-09, -0.014722889824438376, -6.991098061935594e-14]","[[0.9995675045349732, 2.716136243921151e-10, -0.029407547972017573], [2.713326680058091e-10, 1.0, 1.8458830459650048e-08], [0.029407547972017573, -1.8458826327637308e-08, 0.9995675045349731]]","[2.0872232562415763e-08, -0.006914306674427859, -3.7066447359798373e-10]",[9.64436336130516],"[0.9998893134145307, -8.70852747902719e-09, -0.0148782028289093, 0.0]",[0.5],"[5.48218012142993, 1.4896790918035392e-09, -0.16128723090812627]","[49.097933517652265, 49.10285980062208, 49.10778559066269, 49.10285978823752]"
380,1.9049999999999814,"[1.4800411573948595, 1.4089164979349778e-07, 0.8678439724992857]","[1.0, 0.0, 1.0]","[0.09524477773866268, -1.575004758301848e-07, 0.14895555980805814]","[0.0, 0.0, 0.0]","[0.99989135773785, -9.125731019241998e-09, -0.014740173715359232, -6.95753983255736e-14]","[[0.9995664730304348, 2.703908046356526e-10, -0.029442588091009653], [2.7011119102311337e-10, 0.9999999999999998, 1.835385168933853e-08], [0.029442588091009653, -1.835384757217187e-08, 0.9995664730304347]]","[2.0751343254251867e-08, -0.00681750375925643, -3.6799893380198525e-10]",[9.645330427310467],"[0.9998890885268403, -8.659057646230734e-09, -0.014893308731252823, 0.0]",[0.5],"[5.4725818309381715, 1.480377588311498e-09, -0.16119685582706614]","[49.100392998273975, 49.105321576168, 49.110249660703886, 49.105321563858816]"
381,1.9099999999999813,"[1.4805173812835528, 1.4010414741434686e-07, 0.8685887502983259]","[1.0, 0.0, 1.0]","[0.09382305202023929, -1.5662027670918223e-07, 0.14811606093889507]","[0.0, 0.0, 0.0]","[0.9998911063646465, -9.073844736235921e-09, -0.014757215620941386, -6.924000741797282e-14]","[[0.9995654545576822, 2.6916885668553247e-10, -0.029477144619084624], [2.688905853275448e-10, 1.0, 1.8249481209467504e-08], [0.029477144619084624, -1.8249477107253674e-08, 0.9995654545576821]]","[2.0631183861060878e-08, -0.006720651918558667, -3.65346708098926e-10]",[9.646291978381857],"[0.9998888670352262, -8.609873684790668e-09, -0.014908171551598815, 0.0]",[0.5],"[5.4628992375723175, 1.471081593767457e-09, -0.16110067643010334]","[49.10283836728284, 49.10776919047263, 49.112699519884686, 49.10776917823838]"
382,1.9149999999999812,"[1.480986496543654, 1.3932104603080097e-07, 0.8693293306030204]","[1.0, 0.0, 1.0]","[0.0923995418529381, -1.5574499562465967e-07, 0.14728129182598038]","[0.0, 0.0, 0.0]","[0.999890858278241, -9.022258914234307e-09, -0.014774015419061922, -6.890486585691678e-14]","[[0.9995644491742341, 2.679478315023988e-10, -0.029511217308169458], [2.676709016319114e-10, 1.0, 1.8145715348171362e-08], [0.029511217308169458, -1.8145711261012484e-08, 0.999564449174234]]","[2.05117501082177e-08, -0.006623752155642103, -3.627077655659862e-10]",[9.647248044269114],"[0.999888648952016, -8.560973868538599e-09, -0.014922791190390064, 0.0]",[0.5],"[5.453132490757072, 1.461791710380186e-09, -0.1609987010621662]","[49.10526970277796, 49.11020272137531, 49.115135245784764, 49.11020270921554]"
383,1.919999999999981,"[1.4814484942529187, 1.3854232105267766e-07, 0.8700657370621503]","[1.0, 0.0, 1.0]","[0.09097427106953845, -1.5487460506954896e-07, 0.1464512258278068]","[0.0, 0.0, 0.0]","[0.9998906134926082, -8.97097173896881e-09, -0.014790572990103855, -6.857001513072267e-14]","[[0.9995634569367948, 2.667277793182555e-10, -0.029544805915163584], [2.664521899364106e-10, 1.0, 1.8042550454727603e-08], [0.029544805915163584, -1.8042546382721404e-08, 0.9995634569367946]]","[2.039303753919829e-08, -0.0065268054788272705, -3.600820816468088e-10]",[9.648198654560366],"[0.9998884342893274, -8.512356482988275e-09, -0.014937167550687575, 0.0]",[0.5],"[5.443281741202394, 1.4525085335590931e-09, -0.16089093840847324]","[49.10768708241336, 49.1126222462764, 49.117556915550836, 49.11262223419065]"
384,1.924999999999981,"[1.4819033656082663, 1.3776794802732993e-07, 0.8707979931912894]","[1.0, 0.0, 1.0]","[0.08954726351960644, -1.540090776922313e-07, 0.1456258364529045]","[0.0, 0.0, 0.0]","[0.9998903720215183, -8.919981407309324e-09, -0.014806888216968656, -6.823550466108066e-14]","[[0.999562477901249, 2.6550874962374667e-10, -0.029577910201964288], [2.6523449956576167e-10, 0.9999999999999999, 1.7939982899784377e-08], [0.029577910201964288, -1.793997884302512e-08, 0.9995624779012487]]","[2.0275041606529143e-08, -0.00642981290131064, -3.5746962359958456e-10]",[9.649143838682988],"[0.9998882230590662, -8.464019825312457e-09, -0.014951300538179965, 0.0]",[0.5],"[5.433347140901157, 1.4432326518312402e-09, -0.16077739749405714]","[49.110090583399675, 49.11502784213982, 49.11996460590019, 49.115027830127616]"
385,1.9299999999999808,"[1.4823511019258644, 1.3699790263886879e-07, 0.8715261223735539]","[1.0, 0.0, 1.0]","[0.08811854306918222, -1.5314838629570305e-07, 0.14480509735900085]","[0.0, 0.0, 0.0]","[0.999890133878535, -8.869286127491654e-09, -0.0148229609850884, -6.790137648467462e-14]","[[0.9995615121226606, 2.642907912392171e-10, -0.02961052993549165], [2.6401787914265454e-10, 1.0, 1.7838009076270073e-08], [0.02961052993549165, -1.7838005034848116e-08, 0.9995615121226604]]","[2.0157757899160956e-08, -0.006332775441038745, -3.548703623204831e-10]",[9.650083625904545],"[0.9998880152729266, -8.415962204310842e-09, -0.014965190061192844, 0.0]",[0.5],"[5.42332884312681, 1.4339646472147893e-09, -0.16065808768326734]","[49.11248028250746, 49.1174195854958, 49.12235839312281, 49.11741957355669]"
386,1.9349999999999807,"[1.4827916946412103, 1.3623216070739027e-07, 0.8722501478603488]","[1.0, 0.0, 1.0]","[0.08668813360046675, -1.5229250383671674e-07, 0.1439889823521851]","[0.0, 0.0, 0.0]","[0.9998898990770154, -8.81888411877639e-09, -0.014838791182437635, -6.756767106697406e-14]","[[0.9995605596552692, 2.630739522996367e-10, -0.02964266488771268], [2.628023766339415e-10, 1.0, 1.7736625399848234e-08], [0.02964266488771268, -1.7736621373850416e-08, 0.9995605596552691]]","[2.0041181869620218e-08, -0.006235694120612322, -3.522842687056739e-10]",[9.651018045333695],"[0.9998878109423904, -8.368181940352106e-09, -0.014978836030698559, 0.0]",[0.5],"[5.413227002431, 1.424705095122779e-09, -0.16053301867924866]","[49.11485625607137, 49.11979755244358, 49.12473835308253, 49.119797540577075]"
387,1.9399999999999806,"[1.4832251353092127, 1.354706981882067e-07, 0.8729700927721098]","[1.0, 0.0, 1.0]","[0.08525605901150787, -1.5144140342495219e-07, 0.14317746538607706]","[0.0, 0.0, 0.0]","[0.9998896676301093, -8.768773611789959e-09, -0.014854378699544984, -6.723443410923343e-14]","[[0.9995596205524881, 2.618582802648848e-10, -0.029674314835664947], [2.615880393376687e-10, 1.0, 1.763582830823556e-08], [0.029674314835664947, -1.7635824297745313e-08, 0.999559620552488]]","[1.992530906138289e-08, -0.006138569967145656, -3.4971130819435827e-10]",[9.651947125921122],"[0.9998876100787263, -8.3206773653012e-09, -0.014992238360324562, 0.0]",[0.5],"[5.403041774641199, 1.415454564405927e-09, -0.16040220052339899]","[49.11721857999053, 49.12216181865395, 49.12710456122194, 49.1221618068596]"
388,1.9449999999999805,"[1.4836514156042704, 1.3471349117108195e-07, 0.8736859800990402]","[1.0, 0.0, 1.0]","[0.08382234321588583, -1.505950583221517e-07, 0.14237052056100055]","[0.0, 0.0, 0.0]","[0.9998894395507585, -8.718952848297501e-09, -0.014869723429504413, -6.690170128049979e-14]","[[0.9995586948669011, 2.606438219521594e-10, -0.02970547956147962], [2.6037491388826024e-10, 1.0, 1.753561426188416e-08], [0.02970547956147962, -1.753561026698118e-08, 0.999558694866901]]","[1.98101349724502e-08, -0.006041404012178998, -3.471514507732111e-10]",[9.652870896460449],"[0.9998874126929901, -8.273446822460415e-09, -0.01500539696636282, 0.0]",[0.5],"[5.392773316858292, 1.4062136175152115e-09, -0.1602656435948044]","[49.11956732973389, 49.124512459372056, 49.129457092562376, 49.12451244764939]"
389,1.9499999999999804,"[1.4840705273203498, 1.339605158794712e-07, 0.8743978327018452]","[1.0, 0.0, 1.0]","[0.08238701014239819, -1.4975344194127467e-07, 0.14156812212316106]","[0.0, 0.0, 0.0]","[0.9998892148516964, -8.669420081316413e-09, -0.014884825267986273, -6.656951300207519e-14]","[[0.9995577826502602, 2.5943062350734395e-10, -0.029736158852403907], [2.591630462889505e-10, 1.0, 1.743597974352695e-08], [0.029736158852403907, -1.743597576428777e-08, 0.9995577826502601]]","[1.969565505534864e-08, -0.005944197291589614, -3.446046600624443e-10]",[9.653789385589144],"[0.9998872187960229, -8.226488666490007e-09, -0.015018311767778863, 0.0]",[0.5],"[5.382421787454151, 1.3969828103347612e-09, -0.16012335860965218]","[49.12190258034279, 49.12684954941988, 49.13179602170657, 49.12684953776842]"
390,1.9549999999999803,"[1.4844824623710617, 1.332117486697648e-07, 0.875105673312461]","[1.0, 0.0, 1.0]","[0.08095008373474416, -1.4891652784563827e-07, 0.1407702444638279]","[0.0, 0.0, 0.0]","[0.9998889935454462, -8.62017357523027e-09, -0.014899684113248119, -6.62379019439227e-14]","[[0.999556883953483, 2.582187304465096e-10, -0.029766352500822955], [2.579524818941548e-10, 0.9999999999999998, 1.7336921258405128e-08], [0.029766352500822955, -1.733691729490285e-08, 0.9995568839534829]]","[1.958186480807943e-08, -0.005846950845488288, -3.420709005917645e-10]",[9.654702621789436],"[0.9998870283984518, -8.179801263336959e-09, -0.015030982686220233, 0.0]",[0.5],"[5.371987346069205, 1.3877626923944622e-09, -0.15997535662062223]","[49.124224406432845, 49.12917316319897, 49.13412142284204, 49.129173151618254]"
391,1.9599999999999802,"[1.4848872127897355, 1.324671660305366e-07, 0.8758095245347801]","[1.0, 0.0, 1.0]","[0.07951158795120852, -1.4808428974804453e-07, 0.1399768621185209]","[0.0, 0.0, 0.0]","[0.9998887756443227, -8.571211605675156e-09, -0.01491429986614528, -6.590689531493627e-14]","[[0.9995559988266509, 2.570081876428179e-10, -0.029796060304281474], [2.567432654463809e-10, 1.0, 1.723843533449572e-08], [0.029796060304281474, -1.723843138680046e-08, 0.9995559988266508]]","[1.9468759728643804e-08, -0.0057496657181154995, -3.3955013961936243e-10]",[9.655610633389227],"[0.999886841510689, -8.133382990154675e-09, -0.015043409646024743, 0.0]",[0.5],"[5.361470153609988, 1.3785538067881023e-09, -0.15982164901625825]","[49.126532882196535, 49.13148337469302, 49.136433369743735, 49.131483363182575]"
392,1.96499999999998,"[1.4852847707294914, 1.3172674458179638e-07, 0.8765094088453728]","[1.0, 0.0, 1.0]","[0.07807154676434488, -1.4725670150991561e-07, 0.1391879497662011]","[0.0, 0.0, 0.0]","[0.9998885611604293, -8.522532459539593e-09, -0.014928672430141152, -6.557652337584191e-14]","[[0.9995551273190054, 2.5579903933617365e-10, -0.02982528206550458], [2.5553544107672175e-10, 0.9999999999999999, 1.714051852228428e-08], [0.02982528206550458, -1.7140514590463483e-08, 0.9995551273190053]]","[1.935633536051772e-08, -0.005652342957799862, -3.3704234440342887e-10]",[9.656513448562968],"[0.9998866581429311, -8.087232235213722e-09, -0.015055592574229976, 0.0]",[0.5],"[5.350870372246644, 1.3693566902150993e-09, -0.1596622475203156]","[49.12882808140896, 49.13378025747041, 49.13873193577338, 49.13378024602977]"
393,1.96999999999998,"[1.4856751284633132, 1.309904610742468e-07, 0.8772053485942037]","[1.0, 0.0, 1.0]","[0.0766299841606585, -1.4643373714042655e-07, 0.13840348222846632]","[0.0, 0.0, 0.0]","[0.9998883501056587, -8.47413443485088e-09, -0.014942801711317403, -6.524681941996729e-14]","[[0.9995542694789472, 2.545913291586319e-10, -0.029854017592418413], [2.543290522962153e-10, 1.0, 1.704316739476507e-08], [0.029854017592418413, -1.7043163478883323e-08, 0.9995542694789471]]","[1.9244587065278197e-08, -0.0055549836168457545, -3.345474785641757e-10]",[9.657411095332588],"[0.9998864783051586, -8.041347397814907e-09, -0.015067531400580769, 0.0]",[0.5],"[5.34018816541045, 1.3601718731067637e-09, -0.1594971641910895]","[49.131110077426854, 49.13606388468688, 49.14101719388576, 49.136063873315564]"
394,1.9749999999999799,"[1.4860582783841165, 1.3025829238854465e-07, 0.8778973660053461]","[1.0, 0.0, 1.0]","[0.07518692414028867, -1.4561537079564607e-07, 0.13762343446875056]","[0.0, 0.0, 0.0]","[0.9998881424916919, -8.426015841229961e-09, -0.014956687618383898, -6.491781913460956e-14]","[[0.9995534253540326, 2.5338510013928587e-10, -0.029882266698170342], [2.53124142000808e-10, 1.0, 1.6946378547213757e-08], [0.029882266698170342, -1.694637464733262e-08, 0.9995534253540325]]","[1.9133510431875935e-08, -0.005457588751463652, -3.320654975363625e-10]",[9.658303601568367],"[0.999886302007136, -7.99572688819911e-09, -0.015079226057537726, 0.0]",[0.5],"[5.329423697791303, 1.350999879642486e-09, -0.15932641142072237]","[49.13337894319328, 49.13833432908799, 49.14328921662906, 49.13833431778555]"
395,1.9799999999999798,"[1.486434213004818, 1.2953021553456642e-07, 0.8785854831776898]","[1.0, 0.0, 1.0]","[0.07374239071669057, -1.4480157677763117e-07, 0.1368477815915282]","[0.0, 0.0, 0.0]","[0.9998879383299982, -8.378174999323393e-09, -0.014970330062688436, -6.458953330310733e-14]","[[0.9995525949909723, 2.5218039472483977e-10, -0.02991002920114873], [2.519207524944833e-10, 1.0, 1.685014859809708e-08], [0.02991002920114873, -1.6850144714274914e-08, 0.9995525949909722]]","[1.9023101003786893e-08, -0.005360159421704555, -3.295963722161589e-10]",[9.659190994989842],"[0.9998861292584107, -7.950369127459389e-09, -0.015090676480285456, 0.0]",[0.5],"[5.318577135335194, 1.3418412278499968e-09, -0.1591500019344899]","[49.135634751240424, 49.14059166301182, 49.14554807614721, 49.14059165177778]"
396,1.9849999999999797,"[1.4868029249584014, 1.2880620765067827e-07, 0.8792697220856475]","[1.0, 0.0, 1.0]","[0.0722964079163167, -1.4399232953357378e-07, 0.13607649884152218]","[0.0, 0.0, 0.0]","[0.9998877376318337, -8.330610240916454e-09, -0.014983728958226339, -6.426198978333642e-14]","[[0.9995517784356286, 2.509772547162556e-10, -0.029937304925002267], [2.50718925535087e-10, 1.0000000000000002, 1.675447418793607e-08], [0.029937304925002267, -1.6754470320229537e-08, 0.9995517784356285]]","[1.8913354369961766e-08, -0.005262696691406598, -3.271400616763033e-10]",[9.660073303166685],"[0.9998859600683131, -7.905272547427216e-09, -0.015101882606741003, 0.0]",[0.5],"[5.307648645241647, 1.332696429259557e-09, -0.15896794879006598]","[49.13787757369278, 49.14283595839139, 49.147793844181855, 49.1428359472253]"
397,1.9899999999999796,"[1.487164406997983, 1.280862460030104e-07, 0.8799501045798551]","[1.0, 0.0, 1.0]","[0.07084899977829784, -1.4318760365493401e-07, 0.1353095616029166]","[0.0, 0.0, 0.0]","[0.9998875404082413, -8.283319908819945e-09, -0.014996884221649888, -6.393520386679219e-14]","[[0.9995509757330128, 2.497757213641938e-10, -0.029964093698659038], [2.4951870226187305e-10, 0.9999999999999998, 1.6659351979533547e-08], [0.029964093698659038, -1.6659348127996597e-08, 0.9995509757330127]]","[1.8804266028401785e-08, -0.005165201628106786, -3.246965331749864e-10]",[9.660950553519578],"[0.9998857944459555, -7.860435590583679e-09, -0.015112844377561236, 0.0]",[0.5],"[5.296638395961173, 1.3235659894046902e-09, -0.15878026537676854]","[49.14010748226785, 49.145067286757225, 49.15002659207658, 49.14506727565862]"
398,1.9949999999999795,"[1.4875186519968746, 1.2737030798473574e-07, 0.8806266523878697]","[1.0, 0.0, 1.0]","[0.06940019035412363, -1.423873738765818e-07, 0.13454694539857376]","[0.0, 0.0, 0.0]","[0.999887346670051, -8.236302357097267e-09, -0.015009795772277578, -6.360920374950932e-14]","[[0.9995501869272849, 2.485758353144002e-10, -0.029990395356345338], [2.4832012325944073e-10, 1.0, 1.6564778657746887e-08], [0.029990395356345338, -1.6564774822431485e-08, 0.9995501869272848]]","[1.8695831568057643e-08, -0.005067675303015346, -3.222657439659572e-10]",[9.661822773321127],"[0.9998856324002324, -7.815856709961874e-09, -0.015123561736151635, 0.0]",[0.5],"[5.285546557192685, 1.3144504075240639e-09, -0.15858696541478437]","[49.142324548281934, 49.14728571923993, 49.15224639077636, 49.14728570820835]"
399,1.9999999999999793,"[1.4878656529486451, 1.2665837111535283e-07, 0.8812993871148627]","[1.0, 0.0, 1.0]","[0.06795000370732272, -1.4159161507591405e-07, 0.1337886258892551]","[0.0, 0.0, 0.0]","[0.9998871564278775, -8.189555950837457e-09, -0.015022463532103254, -6.32840037046724e-14]","[[0.9995494120617493, 2.473776366734386e-10, -0.030016209737603952], [2.47123228521595e-10, 1.0000000000000002, 1.647075092994286e-08], [0.030016209737603952, -1.6470747110898233e-08, 0.9995494120617492]]","[1.858804680525371e-08, -0.0049701187909174565, -3.1984765766942773e-10]",[9.66268998969669],"[0.9998854739398199, -7.771534369051589e-09, -0.01513403462867309, 0.0]",[0.5],"[5.27437329988089, 1.3053501769029258e-09, -0.15838806295437316]","[49.14452884264884, 49.1494913265726, 49.154453310833624, 49.149491315607605]"
400,2.0049999999999795,"[1.4882054029671818, 1.2595041303997326e-07, 0.881968330244309]","[1.0, 0.0, 1.0]","[0.06649846391314249, -1.408003022719914e-07, 0.13303457887284684]","[0.0, 0.0, 0.0]","[0.9998869696921215, -8.143079065586616e-09, -0.01503488742580505, -6.295961302911715e-14]","[[0.9995486511788535, 2.4618116495617307e-10, -0.030041536687312423], [2.459280575061265e-10, 1.0, 1.637726552554301e-08], [0.030041536687312423, -1.6377261722816458e-08, 0.9995486511788534]]","[1.8480907056092277e-08, -0.004872533170160603, -3.174422388151045e-10]",[9.66355222962528],"[0.9998853190731746, -7.727467041689612e-09, -0.015144263004050746, 0.0]",[0.5],"[5.263118796213675, 1.2962657845883803e-09, -0.15818357237505293]","[49.1467204358868, 49.15168417909341, 49.15664742240648, 49.15168416819452]"
401,2.0099999999999794,"[1.4885378952867476, 1.252464115286133e-07, 0.8826335031386732]","[1.0, 0.0, 1.0]","[0.06504559505822836, -1.4001341062472735e-07, 0.13228478028358945]","[0.0, 0.0, 0.0]","[0.9998867864729684, -8.096870088598314e-09, -0.015047067380754262, -6.263605865370201e-14]","[[0.999547904320187, 2.4498645909441843e-10, -0.030066376055700787], [2.447346491076797e-10, 1.0000000000000002, 1.6284319194886893e-08], [0.030066376055700787, -1.628431540852412e-08, 0.9995479043201869]]","[1.8374408318796653e-08, -0.004774919522588232, -3.150494482947154e-10]",[9.664409519940433],"[0.9998851678085344, -7.683653211957948e-09, -0.01515424681398126, 0.0]",[0.5],"[5.251783219619485, 1.287197711430465e-09, -0.15797350838476412]","[49.14889939811821, 49.15386434674799, 49.158828795263915, 49.15386433591478]"
402,2.0149999999999793,"[1.4888631232620388, 1.2454634447548966e-07, 0.8832949270400912]","[1.0, 0.0, 1.0]","[0.06359142124030284, -1.3923091543395406e-07, 0.1315392061913115]","[0.0, 0.0, 0.0]","[0.9998866067803873, -8.050927417128641e-09, -0.015059003327024083, -6.231335195713952e-14]","[[0.9995471715264781, 2.4379355752751417e-10, -0.030090727698369193], [2.435430416578959e-10, 0.9999999999999998, 1.6191908711733315e-08], [0.030090727698369193, -1.6191904941777337e-08, 0.9995471715264779]]","[1.8268546000418594e-08, -0.004677278933480682, -3.1266924609049357e-10]",[9.665261887331042],"[0.9998850201539171, -7.64009137410744e-09, -0.015163986012940226, 0.0]",[0.5],"[5.240366744764655, 1.2781464325530446e-09, -0.15775788601901464]","[49.151065799072434, 49.156031899091964, 49.16099749878783, 49.15603188832397]"
403,2.019999999999979,"[1.4891810803682404, 1.2385018989831988e-07, 0.8839526230710477]","[1.0, 0.0, 1.0]","[0.062135966567843995, -1.3845279213865079e-07, 0.13079783280066787]","[0.0, 0.0, 0.0]","[0.9998864306241322, -8.005249459914035e-09, -0.015070695197398178, -6.199151023963031e-14]","[[0.9995464528375936, 2.426024980924303e-10, -0.030114591476305345], [2.4235327294824813e-10, 1.0, 1.6100030869849836e-08], [0.030114591476305345, -1.610002711634194e-08, 0.9995464528375935]]","[1.816331596275721e-08, -0.004579612491538944, -3.103015949131562e-10]",[9.666109358342265],"[0.999884876117121, -7.596780032415633e-09, -0.015173480558190483, 0.0]",[0.5],"[5.228869547550753, 1.2691124167706495e-09, -0.15753672064000557]","[49.153219708090475, 49.158186905293405, 49.16315360197341, 49.1581868945902]"
